Solar_data
Time,G_Gh,G_Dh,G_Bn,Ta,hs,FF,Az
2012-11-16 05:45:00,0,0,0,5.5,-22.2,3.1,-74.71
2012-11-16 06:00:00,0,0,0,5.4,-19.9,2.9,-71.88
2012-11-16 06:15:00,0,0,0,5.3,-17.6,2.6,-69.04
2012-11-16 06:30:00,0,0,0,5.3,-15.3,2.4,-66.19
2012-11-16 06:45:00,0,0,0,5.2,-13.0,2.8,-63.31
2012-11-16 07:00:00,0,0,0,5.1,-10.8,3.2,-60.4
2012-11-16 07:15:00,0,0,0,5.0,-8.6,3.6,-57.45
2012-11-16 07:30:00,0,0,0,5.0,-6.4,4.0,-54.46
2012-11-16 07:45:00,0,0,0,4.9,-4.3,3.6,-51.42
2012-11-16 08:00:00,0,0,0,5.0,-2.2,3.2,-48.33
2012-11-16 08:15:00,1,1,0,5.0,-0.2,2.8,-45.18
2012-11-16 08:30:00,7,7,0,5.0,1.7,2.4,-41.97
2012-11-16 08:45:00,9,9,0,5.1,3.6,2.2,-38.7
2012-11-16 09:00:00,14,14,0,5.3,5.4,1.9,-35.37
2012-11-16 09:15:00,40,38,9,5.5,7.2,1.7,-31.97
2012-11-16 09:30:00,136,69,433,5.8,8.8,1.4,-28.51
2012-11-16 09:45:00,160,53,595,6.1,10.4,1.3,-25.0
2012-11-16 10:00:00,221,85,666,6.2,11.8,1.3,-21.43
2012-11-16 10:15:00,193,74,530,6.2,13.2,1.2,-17.8
2012-11-16 10:30:00,130,108,88,6.0,14.4,1.1,-14.14
2012-11-16 10:45:00,104,97,29,5.9,15.5,1.1,-10.44
2012-11-16 11:00:00,81,81,0,6.1,16.5,1.1,-6.71
2012-11-16 11:15:00,292,74,730,6.5,17.4,1.1,-2.97
2012-11-16 11:30:00,293,96,633,7.0,18.1,1.1,0.79
2012-11-16 11:45:00,338,72,831,7.2,18.6,1.4,4.54
2012-11-16 12:00:00,355,81,839,7.1,19.1,1.6,8.28
2012-11-16 12:15:00,204,127,232,6.9,19.3,1.9,11.99
2012-11-16 12:30:00,277,85,576,6.7,19.5,2.2,15.68
2012-11-16 12:45:00,281,106,526,6.8,19.4,2.2,19.32
2012-11-16 13:00:00,220,137,251,7.0,19.3,2.3,22.92
2012-11-16 13:15:00,179,140,122,6.9,18.9,2.3,26.47
2012-11-16 13:30:00,152,125,87,6.7,18.5,2.4,29.96
2012-11-16 13:45:00,192,114,257,6.8,17.8,2.4,33.38
2012-11-16 14:00:00,266,87,610,6.9,17.1,2.3,36.75
2012-11-16 14:15:00,153,110,150,6.9,16.2,2.3,40.05
2012-11-16 14:30:00,102,99,10,6.6,15.2,2.2,43.29
2012-11-16 14:45:00,63,63,0,6.2,14.0,2.2,46.47
2012-11-16 15:00:00,30,30,0,6.2,12.7,2.2,49.59
2012-11-16 15:15:00,19,19,0,6.2,11.3,2.2,52.66
2012-11-16 15:30:00,21,21,0,6.1,9.9,2.2,55.67
2012-11-16 15:45:00,21,21,0,6.1,8.3,2.2,58.64
2012-11-16 16:00:00,19,19,0,6.0,6.6,2.2,61.57
2012-11-16 16:15:00,6,6,0,5.9,4.8,2.2,64.46
2012-11-16 16:30:00,2,2,0,5.8,3.0,2.2,67.32
2012-11-16 16:45:00,0,0,0,5.7,1.1,2.1,70.17
2012-11-16 17:00:00,0,0,0,5.6,-0.9,1.9,73.0
2012-11-16 17:15:00,0,0,0,5.5,-2.9,1.8,75.82
2012-11-16 17:30:00,0,0,0,5.4,-5.0,1.6,78.64
2012-11-16 17:45:00,0,0,0,5.3,-7.2,1.7,81.48
2012-11-16 18:00:00,0,0,0,5.2,-9.3,1.7,84.33
2012-11-16 18:15:00,0,0,0,5.1,-11.5,1.8,87.22
2012-11-16 18:30:00,0,0,0,5.0,-13.8,1.9,90.15
2012-11-16 18:45:00,0,0,0,4.9,-16.1,1.8,93.14
2012-11-16 19:00:00,0,0,0,4.8,-18.3,1.6,96.19
2012-11-16 19:15:00,0,0,0,4.6,-20.6,1.5,99.33
2012-11-16 19:30:00,0,0,0,4.5,-23.0,1.3,102.56
2012-11-16 19:45:00,0,0,0,4.4,-25.3,1.1,105.91
2012-11-16 20:00:00,0,0,0,4.3,-27.6,1.0,109.39
2012-11-16 20:15:00,0,0,0,4.2,-29.9,0.8,113.02
2012-11-16 20:30:00,0,0,0,4.1,-32.2,0.6,116.83
2012-11-16 20:45:00,0,0,0,4.0,-34.4,0.6,120.83
2012-11-16 21:00:00,0,0,0,3.9,-36.6,0.6,125.05
2012-11-16 21:15:00,0,0,0,3.8,-38.8,0.5,129.52
2012-11-16 21:30:00,0,0,0,3.7,-40.9,0.5,134.24
2012-11-16 21:45:00,0,0,0,3.6,-43.0,0.5,139.25
2012-11-16 22:00:00,0,0,0,3.5,-45.0,0.4,144.54
2012-11-16 22:15:00,0,0,0,3.4,-46.9,0.4,150.12
2012-11-16 22:30:00,0,0,0,3.3,-48.7,0.3,155.98
2012-11-16 22:45:00,0,0,0,3.2,-50.3,0.3,162.08
2012-11-16 23:00:00,0,0,0,3.1,-51.8,0.4,168.38
2012-11-16 23:15:00,0,0,0,3.0,-53.2,0.4,174.82
2012-11-16 23:30:00,0,0,0,2.9,-54.3,0.5,-178.68
2012-11-16 23:45:00,0,0,0,2.8,-55.2,0.5,-172.19
2012-11-17 00:00:00,0,0,0,2.8,-56.0,0.5,-165.79
2012-11-17 00:15:00,0,0,0,2.7,-56.7,0.6,-159.56
2012-11-17 00:30:00,0,0,0,2.7,-56.9,0.6,-153.55
2012-11-17 00:45:00,0,0,0,2.6,-56.9,0.6,-147.8
2012-11-17 01:00:00,0,0,0,2.6,-56.6,0.6,-142.34
2012-11-17 01:15:00,0,0,0,2.5,-56.0,0.5,-137.16
2012-11-17 01:30:00,0,0,0,2.5,-55.2,0.5,-132.26
2012-11-17 01:45:00,0,0,0,2.4,-54.2,0.5,-127.64
2012-11-17 02:00:00,0,0,0,2.4,-53.0,0.5,-123.27
2012-11-17 02:15:00,0,0,0,2.3,-51.6,0.5,-119.13
2012-11-17 02:30:00,0,0,0,2.2,-50.0,0.5,-115.21
2012-11-17 02:45:00,0,0,0,2.2,-48.3,0.4,-111.47
2012-11-17 03:00:00,0,0,0,2.2,-46.5,0.4,-107.9
2012-11-17 03:15:00,0,0,0,2.1,-44.6,0.3,-104.47
2012-11-17 03:30:00,0,0,0,2.1,-42.5,0.2,-101.17
2012-11-17 03:45:00,0,0,0,2.1,-40.5,0.2,-97.98
2012-11-17 04:00:00,0,0,0,2.0,-38.3,0.2,-94.87
2012-11-17 04:15:00,0,0,0,2.0,-36.1,0.3,-91.85
2012-11-17 04:30:00,0,0,0,2.0,-33.9,0.3,-88.88
2012-11-17 04:45:00,0,0,0,2.0,-31.6,0.4,-85.97
2012-11-17 05:00:00,0,0,0,1.9,-29.3,0.6,-83.09
2012-11-17 05:15:00,0,0,0,1.9,-27.0,0.7,-80.25
2012-11-17 05:30:00,0,0,0,1.9,-24.7,0.9,-77.41
2012-11-17 05:45:00,0,0,0,1.8,-22.4,0.9,-74.59
2012-11-17 06:00:00,0,0,0,1.8,-20.1,0.8,-71.76
2012-11-17 06:15:00,0,0,0,1.8,-17.8,0.8,-68.93
2012-11-17 06:30:00,0,0,0,1.8,-15.5,0.7,-66.08
2012-11-17 06:45:00,0,0,0,1.7,-13.3,0.8,-63.2
2012-11-17 07:00:00,0,0,0,1.7,-11.0,0.8,-60.3
2012-11-17 07:15:00,0,0,0,1.7,-8.8,0.9,-57.35
2012-11-17 07:30:00,0,0,0,1.7,-6.7,1.0,-54.37
2012-11-17 07:45:00,0,0,0,1.7,-4.5,0.9,-51.33
2012-11-17 08:00:00,0,0,0,1.7,-2.5,0.9,-48.25
2012-11-17 08:15:00,0,0,0,1.8,-0.5,0.8,-45.11
2012-11-17 08:30:00,5,5,0,1.8,1.5,0.7,-41.9
2012-11-17 08:45:00,15,15,0,2.0,3.4,0.8,-38.64
2012-11-17 09:00:00,23,23,0,2.3,5.2,0.9,-35.32
2012-11-17 09:15:00,49,41,68,2.6,6.9,1.0,-31.93
2012-11-17 09:30:00,117,41,505,3.0,8.6,1.1,-28.48
2012-11-17 09:45:00,157,67,515,3.3,10.1,1.1,-24.97
2012-11-17 10:00:00,157,62,476,3.6,11.6,1.1,-21.41
2012-11-17 10:15:00,150,70,366,3.8,12.9,1.0,-17.8
2012-11-17 10:30:00,202,56,593,3.9,14.2,1.0,-14.15
2012-11-17 10:45:00,232,46,704,4.2,15.3,1.1,-10.46
2012-11-17 11:00:00,255,49,737,4.6,16.2,1.2,-6.74
2012-11-17 11:15:00,283,52,787,4.8,17.1,1.4,-3.01
2012-11-17 11:30:00,273,56,711,4.9,17.8,1.5,0.74
2012-11-17 11:45:00,294,85,663,5.1,18.4,1.6,4.48
2012-11-17 12:00:00,329,60,832,5.2,18.8,1.8,8.2
2012-11-17 12:15:00,301,54,757,5.4,19.1,1.9,11.91
2012-11-17 12:30:00,248,97,457,5.4,19.2,2.1,15.58
2012-11-17 12:45:00,328,76,769,5.4,19.2,2.7,19.22
2012-11-17 13:00:00,248,92,477,5.6,19.0,3.4,22.81
2012-11-17 13:15:00,278,68,656,5.6,18.7,4.0,26.35
2012-11-17 13:30:00,278,58,704,5.6,18.2,4.7,29.83
2012-11-17 13:45:00,269,56,708,5.8,17.6,4.8,33.25
2012-11-17 14:00:00,264,46,756,5.7,16.8,4.8,36.61
2012-11-17 14:15:00,222,66,571,5.7,16.0,4.9,39.91
2012-11-17 14:30:00,234,47,727,5.6,14.9,5.0,43.14
2012-11-17 14:45:00,208,47,673,5.6,13.8,4.8,46.32
2012-11-17 15:00:00,114,74,178,5.4,12.5,4.5,49.43
2012-11-17 15:15:00,69,67,9,5.1,11.1,4.3,52.49
2012-11-17 15:30:00,90,59,179,5.0,9.6,4.0,55.5
2012-11-17 15:45:00,106,39,478,5.0,8.1,4.2,58.47
2012-11-17 16:00:00,89,31,520,5.0,6.4,4.3,61.39
2012-11-17 16:15:00,15,15,0,4.7,4.6,4.5,64.28
2012-11-17 16:30:00,3,3,0,4.4,2.8,4.7,67.14
2012-11-17 16:45:00,1,1,0,4.4,0.9,4.9,69.98
2012-11-17 17:00:00,0,0,0,4.3,-1.1,5.1,72.8
2012-11-17 17:15:00,0,0,0,4.3,-3.1,5.4,75.62
2012-11-17 17:30:00,0,0,0,4.2,-5.2,5.6,78.44
2012-11-17 17:45:00,0,0,0,4.1,-7.3,5.9,81.28
2012-11-17 18:00:00,0,0,0,4.1,-9.5,6.3,84.13
2012-11-17 18:15:00,0,0,0,4.0,-11.7,6.6,87.01
2012-11-17 18:30:00,0,0,0,3.9,-14.0,7.0,89.94
2012-11-17 18:45:00,0,0,0,3.9,-16.2,6.9,92.92
2012-11-17 19:00:00,0,0,0,3.8,-18.5,6.7,95.97
2012-11-17 19:15:00,0,0,0,3.8,-20.8,6.6,99.1
2012-11-17 19:30:00,0,0,0,3.7,-23.1,6.4,102.33
2012-11-17 19:45:00,0,0,0,3.6,-25.4,6.5,105.67
2012-11-17 20:00:00,0,0,0,3.6,-27.7,6.5,109.15
2012-11-17 20:15:00,0,0,0,3.5,-30.0,6.6,112.78
2012-11-17 20:30:00,0,0,0,3.4,-32.3,6.7,116.58
2012-11-17 20:45:00,0,0,0,3.4,-34.6,6.8,120.59
2012-11-17 21:00:00,0,0,0,3.3,-36.8,6.9,124.81
2012-11-17 21:15:00,0,0,0,3.2,-39.0,7.1,129.27
2012-11-17 21:30:00,0,0,0,3.2,-41.1,7.2,134.0
2012-11-17 21:45:00,0,0,0,3.1,-43.2,7.4,139.01
2012-11-17 22:00:00,0,0,0,3.0,-45.2,7.6,144.31
2012-11-17 22:15:00,0,0,0,3.0,-47.1,7.9,149.91
2012-11-17 22:30:00,0,0,0,2.9,-48.9,8.1,155.78
2012-11-17 22:45:00,0,0,0,2.8,-50.5,8.1,161.9
2012-11-17 23:00:00,0,0,0,2.8,-52.0,8.1,168.23
2012-11-17 23:15:00,0,0,0,2.7,-53.4,8.1,174.7
2012-11-17 23:30:00,0,0,0,2.6,-54.5,8.1,-178.76
2012-11-17 23:45:00,0,0,0,2.6,-55.5,8.5,-172.24
2012-11-18 00:00:00,0,0,0,2.5,-56.2,8.8,-165.81
2012-11-18 00:15:00,0,0,0,2.5,-56.9,9.2,-159.55
2012-11-18 00:30:00,0,0,0,2.5,-57.1,9.6,-153.51
2012-11-18 00:45:00,0,0,0,2.4,-57.1,9.5,-147.74
2012-11-18 01:00:00,0,0,0,2.3,-56.8,9.3,-142.25
2012-11-18 01:15:00,0,0,0,2.3,-56.3,9.2,-137.06
2012-11-18 01:30:00,0,0,0,2.2,-55.5,9.0,-132.15
2012-11-18 01:45:00,0,0,0,2.2,-54.4,9.1,-127.52
2012-11-18 02:00:00,0,0,0,2.1,-53.2,9.3,-123.14
2012-11-18 02:15:00,0,0,0,2.0,-51.8,9.4,-119.0
2012-11-18 02:30:00,0,0,0,2.0,-50.2,9.6,-115.07
2012-11-18 02:45:00,0,0,0,1.9,-48.5,10.4,-111.33
2012-11-18 03:00:00,0,0,0,1.9,-46.7,11.2,-107.76
2012-11-18 03:15:00,0,0,0,1.8,-44.8,12.0,-104.33
2012-11-18 03:30:00,0,0,0,1.8,-42.8,12.8,-101.03
2012-11-18 03:45:00,0,0,0,1.7,-40.7,12.6,-97.84
2012-11-18 04:00:00,0,0,0,1.7,-38.5,12.3,-94.74
2012-11-18 04:15:00,0,0,0,1.7,-36.3,11.9,-91.72
2012-11-18 04:30:00,0,0,0,1.6,-34.1,11.6,-88.75
2012-11-18 04:45:00,0,0,0,1.6,-31.8,11.1,-85.84
2012-11-18 05:00:00,0,0,0,1.5,-29.5,10.6,-82.97
2012-11-18 05:15:00,0,0,0,1.5,-27.2,10.1,-80.12
2012-11-18 05:30:00,0,0,0,1.4,-24.9,9.6,-77.3
2012-11-18 05:45:00,0,0,0,1.4,-22.6,9.0,-74.48
2012-11-18 06:00:00,0,0,0,1.4,-20.3,8.3,-71.65
2012-11-18 06:15:00,0,0,0,1.3,-18.0,7.7,-68.82
2012-11-18 06:30:00,0,0,0,1.3,-15.7,7.0,-65.98
2012-11-18 06:45:00,0,0,0,1.3,-13.5,6.8,-63.1
2012-11-18 07:00:00,0,0,0,1.2,-11.2,6.6,-60.2
2012-11-18 07:15:00,0,0,0,1.2,-9.0,6.4,-57.26
2012-11-18 07:30:00,0,0,0,1.2,-6.9,6.2,-54.28
2012-11-18 07:45:00,0,0,0,1.2,-4.8,5.9,-51.26
2012-11-18 08:00:00,0,0,0,1.2,-2.7,5.6,-48.17
2012-11-18 08:15:00,0,0,0,1.2,-0.7,5.3,-45.04
2012-11-18 08:30:00,7,7,0,1.2,1.3,5.0,-41.84
2012-11-18 08:45:00,16,16,0,1.3,3.1,4.6,-38.59
2012-11-18 09:00:00,22,22,0,1.6,5.0,4.2,-35.27
2012-11-18 09:15:00,84,34,431,1.8,6.7,3.8,-31.89
2012-11-18 09:30:00,130,48,568,2.1,8.3,3.3,-28.45
2012-11-18 09:45:00,118,57,364,2.4,9.9,3.1,-24.96
2012-11-18 10:00:00,136,75,306,2.5,11.3,2.9,-21.4
2012-11-18 10:15:00,194,43,691,2.6,12.7,2.6,-17.8
2012-11-18 10:30:00,192,57,564,2.9,13.9,2.4,-14.16
2012-11-18 10:45:00,219,79,536,3.1,15.0,2.6,-10.48
2012-11-18 11:00:00,243,87,567,3.2,16.0,2.7,-6.77
2012-11-18 11:15:00,273,79,665,3.3,16.8,2.9,-3.05
2012-11-18 11:30:00,314,69,812,3.5,17.6,3.1,0.68
2012-11-18 11:45:00,287,67,706,3.6,18.1,3.1,4.41
2012-11-18 12:00:00,200,120,252,3.6,18.6,3.2,8.13
2012-11-18 12:15:00,221,120,311,3.5,18.8,3.2,11.82
2012-11-18 12:30:00,305,61,752,3.7,19.0,3.3,15.49
2012-11-18 12:45:00,337,69,827,4.0,19.0,3.2,19.12
2012-11-18 13:00:00,290,55,730,4.1,18.8,3.1,22.7
2012-11-18 13:15:00,319,74,774,4.0,18.5,3.0,26.23
2012-11-18 13:30:00,297,52,793,3.9,18.0,2.9,29.7
2012-11-18 13:45:00,270,60,703,3.9,17.4,2.9,33.12
2012-11-18 14:00:00,172,116,197,3.7,16.6,2.8,36.47
2012-11-18 14:15:00,132,113,71,3.5,15.7,2.8,39.76
2012-11-18 14:30:00,122,76,183,3.4,14.7,2.7,42.99
2012-11-18 14:45:00,202,52,641,3.6,13.6,2.9,46.16
2012-11-18 15:00:00,142,72,318,3.7,12.3,3.1,49.27
2012-11-18 15:15:00,156,83,392,3.5,10.9,3.3,52.33
2012-11-18 15:30:00,117,66,308,3.2,9.4,3.5,55.33
2012-11-18 15:45:00,40,40,0,3.0,7.9,3.4,58.29
2012-11-18 16:00:00,36,35,8,2.8,6.2,3.2,61.21
2012-11-18 16:15:00,6,6,0,2.6,4.4,3.1,64.1
2012-11-18 16:30:00,3,3,0,2.6,2.6,2.9,66.96
2012-11-18 16:45:00,1,1,0,2.6,0.7,2.9,69.79
2012-11-18 17:00:00,0,0,0,2.6,-1.3,2.8,72.61
2012-11-18 17:15:00,0,0,0,2.7,-3.3,2.8,75.43
2012-11-18 17:30:00,0,0,0,2.7,-5.4,2.7,78.25
2012-11-18 17:45:00,0,0,0,2.7,-7.5,3.0,81.08
2012-11-18 18:00:00,0,0,0,2.8,-9.7,3.3,83.93
2012-11-18 18:15:00,0,0,0,2.8,-11.9,3.7,86.81
2012-11-18 18:30:00,0,0,0,2.8,-14.1,4.0,89.73
2012-11-18 18:45:00,0,0,0,2.9,-16.4,3.6,92.71
2012-11-18 19:00:00,0,0,0,2.9,-18.7,3.2,95.75
2012-11-18 19:15:00,0,0,0,2.9,-21.0,2.8,98.88
2012-11-18 19:30:00,0,0,0,2.9,-23.3,2.4,102.1
2012-11-18 19:45:00,0,0,0,3.0,-25.6,2.4,105.44
2012-11-18 20:00:00,0,0,0,3.0,-27.9,2.3,108.91
2012-11-18 20:15:00,0,0,0,3.0,-30.2,2.3,112.54
2012-11-18 20:30:00,0,0,0,3.1,-32.5,2.2,116.34
2012-11-18 20:45:00,0,0,0,3.1,-34.7,2.1,120.34
2012-11-18 21:00:00,0,0,0,3.1,-37.0,2.1,124.56
2012-11-18 21:15:00,0,0,0,3.2,-39.1,2.0,129.03
2012-11-18 21:30:00,0,0,0,3.2,-41.3,1.9,133.76
2012-11-18 21:45:00,0,0,0,3.2,-43.4,2.0,138.78
2012-11-18 22:00:00,0,0,0,3.3,-45.3,2.0,144.09
2012-11-18 22:15:00,0,0,0,3.3,-47.2,2.1,149.69
2012-11-18 22:30:00,0,0,0,3.3,-49.0,2.2,155.58
2012-11-18 22:45:00,0,0,0,3.3,-50.7,2.4,161.73
2012-11-18 23:00:00,0,0,0,3.4,-52.2,2.5,168.08
2012-11-18 23:15:00,0,0,0,3.4,-53.6,2.7,174.58
2012-11-18 23:30:00,0,0,0,3.4,-54.8,2.9,-178.85
2012-11-18 23:45:00,0,0,0,3.5,-55.7,3.2,-172.3
2012-11-19 00:00:00,0,0,0,3.6,-56.4,3.6,-165.84
2012-11-19 00:15:00,0,0,0,3.6,-57.1,3.9,-159.55
2012-11-19 00:30:00,0,0,0,3.7,-57.4,4.3,-153.48
2012-11-19 00:45:00,0,0,0,3.8,-57.3,4.3,-147.68
2012-11-19 01:00:00,0,0,0,3.8,-57.0,4.3,-142.18
2012-11-19 01:15:00,0,0,0,3.9,-56.5,4.3,-136.96
2012-11-19 01:30:00,0,0,0,4.0,-55.7,4.3,-132.04
2012-11-19 01:45:00,0,0,0,4.1,-54.7,4.5,-127.4
2012-11-19 02:00:00,0,0,0,4.2,-53.5,4.6,-123.02
2012-11-19 02:15:00,0,0,0,4.2,-52.1,4.8,-118.87
2012-11-19 02:30:00,0,0,0,4.3,-50.5,5.0,-114.94
2012-11-19 02:45:00,0,0,0,4.4,-48.8,4.8,-111.2
2012-11-19 03:00:00,0,0,0,4.4,-46.9,4.7,-107.63
2012-11-19 03:15:00,0,0,0,4.5,-45.0,4.5,-104.2
2012-11-19 03:30:00,0,0,0,4.5,-43.0,4.3,-100.9
2012-11-19 03:45:00,0,0,0,4.6,-40.9,4.3,-97.71
2012-11-19 04:00:00,0,0,0,4.6,-38.8,4.3,-94.61
2012-11-19 04:15:00,0,0,0,4.7,-36.6,4.3,-91.59
2012-11-19 04:30:00,0,0,0,4.7,-34.3,4.3,-88.63
2012-11-19 04:45:00,0,0,0,4.8,-32.0,4.4,-85.72
2012-11-19 05:00:00,0,0,0,4.8,-29.8,4.5,-82.85
2012-11-19 05:15:00,0,0,0,4.9,-27.5,4.6,-80.01
2012-11-19 05:30:00,0,0,0,4.9,-25.1,4.7,-77.18
2012-11-19 05:45:00,0,0,0,4.9,-22.8,4.3,-74.37
2012-11-19 06:00:00,0,0,0,5.0,-20.5,3.9,-71.55
2012-11-19 06:15:00,0,0,0,5.0,-18.2,3.5,-68.72
2012-11-19 06:30:00,0,0,0,5.1,-15.9,3.1,-65.88
2012-11-19 06:45:00,0,0,0,5.1,-13.7,2.9,-63.01
2012-11-19 07:00:00,0,0,0,5.1,-11.5,2.8,-60.11
2012-11-19 07:15:00,0,0,0,5.2,-9.3,2.6,-57.18
2012-11-19 07:30:00,0,0,0,5.2,-7.1,2.4,-54.2
2012-11-19 07:45:00,0,0,0,5.3,-5.0,2.5,-51.18
2012-11-19 08:00:00,0,0,0,5.3,-2.9,2.5,-48.11
2012-11-19 08:15:00,0,0,0,5.4,-0.9,2.6,-44.98
2012-11-19 08:30:00,3,3,0,5.5,1.0,2.7,-41.79
2012-11-19 08:45:00,10,10,0,5.8,2.9,2.9,-38.54
2012-11-19 09:00:00,20,20,0,6.3,4.7,3.1,-35.23
2012-11-19 09:15:00,74,36,327,6.9,6.4,3.3,-31.86
2012-11-19 09:30:00,100,44,399,7.5,8.1,3.5,-28.43
2012-11-19 09:45:00,155,60,568,8.0,9.6,3.2,-24.94
2012-11-19 10:00:00,171,76,495,8.3,11.1,2.9,-21.4
2012-11-19 10:15:00,192,42,696,8.5,12.4,2.5,-17.81
2012-11-19 10:30:00,156,75,337,8.8,13.7,2.2,-14.18
2012-11-19 10:45:00,154,97,223,8.9,14.8,2.1,-10.51
2012-11-19 11:00:00,142,119,83,9.2,15.8,2.1,-6.81
2012-11-19 11:15:00,251,67,644,9.5,16.6,2.0,-3.1
2012-11-19 11:30:00,203,113,303,9.9,17.3,1.9,0.62
2012-11-19 11:45:00,137,119,59,9.9,17.9,2.0,4.34
2012-11-19 12:00:00,222,96,398,9.7,18.3,2.1,8.05
2012-11-19 12:15:00,275,73,633,9.9,18.6,2.3,11.74
2012-11-19 12:30:00,72,72,0,9.9,18.7,2.4,15.39
2012-11-19 12:45:00,42,42,0,9.5,18.7,2.6,19.01
2012-11-19 13:00:00,32,32,0,9.4,18.5,2.7,22.58
2012-11-19 13:15:00,30,30,0,9.7,18.2,2.9,26.11
2012-11-19 13:30:00,79,78,3,9.9,17.8,3.1,29.57
2012-11-19 13:45:00,184,112,245,10.1,17.2,3.5,32.98
2012-11-19 14:00:00,238,56,643,10.4,16.4,3.9,36.33
2012-11-19 14:15:00,177,86,333,10.4,15.5,4.3,39.61
2012-11-19 14:30:00,112,99,52,10.1,14.5,4.7,42.84
2012-11-19 14:45:00,199,51,642,9.9,13.4,5.1,46.0
2012-11-19 15:00:00,153,67,405,9.9,12.1,5.4,49.11
2012-11-19 15:15:00,47,47,0,9.7,10.7,5.8,52.16
2012-11-19 15:30:00,32,32,0,9.3,9.3,6.2,55.16
2012-11-19 15:45:00,23,23,0,9.2,7.7,7.0,58.12
2012-11-19 16:00:00,19,19,0,9.1,6.0,7.8,61.04
2012-11-19 16:15:00,4,4,0,9.0,4.3,8.7,63.92
2012-11-19 16:30:00,2,2,0,8.9,2.4,9.5,66.77
2012-11-19 16:45:00,0,0,0,8.8,0.5,9.3,69.61
2012-11-19 17:00:00,0,0,0,8.8,-1.4,8.9,72.42
2012-11-19 17:15:00,0,0,0,8.8,-3.4,8.5,75.24
2012-11-19 17:30:00,0,0,0,8.8,-5.5,8.1,78.05
2012-11-19 17:45:00,0,0,0,8.7,-7.7,8.0,80.88
2012-11-19 18:00:00,0,0,0,8.7,-9.8,7.8,83.72
2012-11-19 18:15:00,0,0,0,8.7,-12.0,7.7,86.6
2012-11-19 18:30:00,0,0,0,8.7,-14.3,7.5,89.52
2012-11-19 18:45:00,0,0,0,8.7,-16.5,7.3,92.49
2012-11-19 19:00:00,0,0,0,8.7,-18.8,7.1,95.53
2012-11-19 19:15:00,0,0,0,8.7,-21.1,6.9,98.65
2012-11-19 19:30:00,0,0,0,8.7,-23.4,6.7,101.87
2012-11-19 19:45:00,0,0,0,8.6,-25.7,7.0,105.21
2012-11-19 20:00:00,0,0,0,8.6,-28.0,7.4,108.68
2012-11-19 20:15:00,0,0,0,8.6,-30.3,7.7,112.3
2012-11-19 20:30:00,0,0,0,8.6,-32.6,8.1,116.1
2012-11-19 20:45:00,0,0,0,8.6,-34.9,8.1,120.09
2012-11-19 21:00:00,0,0,0,8.6,-37.1,8.1,124.31
2012-11-19 21:15:00,0,0,0,8.6,-39.3,8.1,128.78
2012-11-19 21:30:00,0,0,0,8.5,-41.4,8.1,133.51
2012-11-19 21:45:00,0,0,0,8.5,-43.5,7.8,138.54
2012-11-19 22:00:00,0,0,0,8.5,-45.5,7.4,143.85
2012-11-19 22:15:00,0,0,0,8.5,-47.4,7.1,149.47
2012-11-19 22:30:00,0,0,0,8.5,-49.2,6.7,155.38
2012-11-19 22:45:00,0,0,0,8.5,-50.9,6.4,161.54
2012-11-19 23:00:00,0,0,0,8.5,-52.4,6.0,167.92
2012-11-19 23:15:00,0,0,0,8.5,-53.8,5.7,174.45
2012-11-19 23:30:00,0,0,0,8.4,-55.0,5.3,-178.95
2012-11-19 23:45:00,0,0,0,8.4,-55.9,5.2,-172.36
2012-11-20 00:00:00,0,0,0,8.3,-56.7,5.0,-165.87
2012-11-20 00:15:00,0,0,0,8.2,-57.4,4.9,-159.55
2012-11-20 00:30:00,0,0,0,8.2,-57.6,4.7,-153.46
2012-11-20 00:45:00,0,0,0,8.1,-57.6,4.5,-147.63
2012-11-20 01:00:00,0,0,0,8.0,-57.3,4.4,-142.11
2012-11-20 01:15:00,0,0,0,7.9,-56.7,4.2,-136.88
2012-11-20 01:30:00,0,0,0,7.8,-55.9,4.0,-131.95
2012-11-20 01:45:00,0,0,0,7.7,-54.9,4.3,-127.29
2012-11-20 02:00:00,0,0,0,7.6,-53.7,4.6,-122.91
2012-11-20 02:15:00,0,0,0,7.5,-52.3,5.0,-118.75
2012-11-20 02:30:00,0,0,0,7.4,-50.7,5.3,-114.82
2012-11-20 02:45:00,0,0,0,7.4,-49.0,5.0,-111.08
2012-11-20 03:00:00,0,0,0,7.3,-47.2,4.7,-107.5
2012-11-20 03:15:00,0,0,0,7.2,-45.2,4.3,-104.08
2012-11-20 03:30:00,0,0,0,7.1,-43.2,4.0,-100.78
2012-11-20 03:45:00,0,0,0,7.1,-41.1,3.8,-97.59
2012-11-20 04:00:00,0,0,0,7.0,-39.0,3.7,-94.49
2012-11-20 04:15:00,0,0,0,7.0,-36.8,3.5,-91.47
2012-11-20 04:30:00,0,0,0,6.9,-34.5,3.3,-88.51
2012-11-20 04:45:00,0,0,0,6.9,-32.3,3.4,-85.61
2012-11-20 05:00:00,0,0,0,6.8,-30.0,3.5,-82.74
2012-11-20 05:15:00,0,0,0,6.8,-27.7,3.6,-79.9
2012-11-20 05:30:00,0,0,0,6.8,-25.4,3.7,-77.08
2012-11-20 05:45:00,0,0,0,6.7,-23.0,3.9,-74.26
2012-11-20 06:00:00,0,0,0,6.6,-20.7,4.2,-71.45
